customer_id,name,email,join_date,total_spent
2516,Katie Roberts,brandonmueller@gomez.com,2023-03-25,9042.56
2517,Julie Khan MD,zedwards@cox.com,2023-08-15,9027.65
2518,John Mccall,johnanderson@hopkins.biz,2022-12-01,7113.28
2519,Karen Gates,dawnbryant@hotmail.com,2024-04-18,3851.22
2520,James Perez,alvarezstephen@gmail.com,2024-02-07,9460.1
2521,Emily Gonzales,monica95@smith.com,2024-05-06,2036.03
2522,Kimberly Carlson,hillwilliam@pace-bryan.com,2023-03-22,662.4
2523,Susan Johnson,bbeltran@gmail.com,2023-02-25,3524.79
2524,Brenda Hansen,brad23@torres.com,2022-09-15,1306.89
2525,Ryan Martinez,andradepamela@yahoo.com,2023-07-10,6543.88
2526,Steven Newman,garciaandrew@hotmail.com,2023-08-12,3444.88
2527,Joseph Mullins,andrewgarcia@rivera.org,2023-06-07,4247.24
2528,Candice Peterson,suzannecoleman@hotmail.com,2024-01-23,8513.18
2529,Leslie Rose,willisamanda@bray.biz,2023-12-10,9798.69
2530,Anthony Martinez,yatesstephanie@yahoo.com,2023-06-22,6533.08
2531,Jerry Black,wilsonlindsay@hotmail.com,2023-08-28,3684.03
2532,Jason Singleton,jlucas@gonzalez.org,2024-06-15,3672.98
2533,Paul Grant,caitlin66@thomas.org,2024-07-05,8191.3
2534,Tiffany Rodriguez,justin81@figueroa.com,2024-02-22,6824.4
2535,Audrey Martin,kaylawerner@yahoo.com,2024-06-13,7143.14
2536,Sandra Lopez,diane13@chase.org,2023-03-09,5823.96
2537,Jenna Nelson,christopher18@ashley-gardner.net,2023-08-03,5193.06
2538,Cindy Hawkins,terri11@fisher.org,2023-03-13,375.21
2539,Steven Gilbert,martin16@yahoo.com,2023-09-20,6153.04
2540,David Anthony,imendoza@crawford-williams.com,2022-09-05,1506.98
2541,Cheryl Jones,jessemiller@cardenas-campbell.com,2023-09-16,1065.01
2542,Victoria Garcia,rsmith@watson.com,2023-02-27,5131.25
2543,Matthew Torres,kara13@trujillo.org,2024-04-17,8748.86
2544,Kaitlyn Patel,rodriguezwendy@hotmail.com,2024-02-25,4410.45
2545,Christopher Bailey,jonesalexandra@thompson.org,2023-01-18,2547.47
2546,Marcus Johnson,bmiller@hotmail.com,2024-02-24,736.68
2547,Kevin Mckenzie,shermanraymond@gmail.com,2024-03-30,4920.72
2548,Anthony Clements,walshjoel@farmer-hutchinson.com,2022-11-04,5989.21
2549,Cathy Gonzalez,christinegonzalez@hotmail.com,2023-11-28,3869.77
2550,Larry Williams,brownkaren@yahoo.com,2022-11-08,4185.26
2551,Rebecca Murray,bryan63@gmail.com,2023-12-29,885.0
2552,Lindsey Johnson,nicholelynch@gmail.com,2023-12-27,862.16
2553,Jamie Ryan,blackautumn@kim-erickson.com,2022-11-03,6900.9
2554,Kim Freeman,greenashley@hotmail.com,2024-04-15,2255.77
2555,Susan Martinez,samantha86@tran-stone.com,2023-12-11,5408.79
2556,Judy Baker,stanleylaura@rodriguez.info,2024-05-27,8699.08
2557,Heather Morales,jacob71@gmail.com,2023-02-25,2619.84
2558,Barry Acosta,udean@perez.com,2024-07-21,7431.26
2559,Elizabeth Glenn,henrylawrence@gmail.com,2023-05-25,1486.68
2560,Ashley Garcia,jonesnicole@gmail.com,2022-11-22,7054.25
2561,Monica Martin,elara@gmail.com,2024-04-03,5422.75
2562,Christopher Scott,wbush@wolf.info,2024-03-01,1120.6
2563,Annette Mendoza,daniel36@reid.biz,2023-10-01,6545.57
2564,Julie Butler,riveraelizabeth@martinez-newman.com,2022-12-26,9860.47
2565,Leah Maldonado,emorales@schmidt.com,2024-07-15,4765.71
2566,Lindsey Harris,marshalljohnny@hotmail.com,2024-01-16,393.27
2567,Teresa Scott,monica83@yahoo.com,2023-07-14,3968.36
2568,Margaret Flores,jonathanjohnson@gmail.com,2022-08-10,6872.04
2569,Kenneth Patel,garciagregory@yahoo.com,2023-08-20,4520.13
2570,Lynn Schneider,klittle@hotmail.com,2023-01-04,4961.1
2571,Andrew Castillo,stefanie96@goodman-santana.com,2022-12-28,7973.22
2572,Peter Landry,obrienheather@melendez-patel.com,2024-05-07,5599.9
2573,Jose Cox,johnsonsusan@hotmail.com,2024-04-06,3399.45
2574,Christopher Lee,michellekey@henderson.info,2022-08-08,9072.39
2575,Kim Wheeler,mpalmer@yahoo.com,2023-11-03,2581.75
2576,Christian Stewart,dgay@rojas.com,2023-09-12,7006.49
2577,Crystal Melton,ruizrichard@myers.info,2022-12-30,6376.62
2578,Susan Moran,edward05@yahoo.com,2023-10-22,4020.36
2579,Cheyenne Green,katkinson@yahoo.com,2022-08-16,5555.43
2580,Eric Turner,smithsheila@smith.org,2024-06-05,6870.86
2581,Wayne Black,mossamy@yahoo.com,2022-08-10,3253.66
2582,Shawn Butler,salazarstephanie@moore.info,2022-10-28,7964.95
2583,Scott Moore,ashleyarnold@yahoo.com,2022-12-04,7864.71
2584,Keith Bailey,ryanpierce@gmail.com,2023-10-02,3090.6
2585,Kelly Sandoval,erik16@anderson-richmond.com,2022-09-25,2837.65
2586,Joseph Riley,afranklin@gmail.com,2023-03-30,7204.84
2587,John Pierce,rodriguezaaron@williams-norman.com,2024-01-04,2402.59
2588,Cassandra Harper,irobertson@yahoo.com,2023-07-18,7130.05
2589,Sherry Williams,harpermatthew@hotmail.com,2022-08-12,5193.78
2590,Rebecca Crosby,peterirwin@hansen-kelly.com,2023-03-24,8907.1
2591,Lisa Williams,ewhite@gmail.com,2022-08-30,4355.78
2592,Erica Lucas,taylormorgan@norris.com,2024-02-22,6368.17
2593,Briana Valenzuela,jeffreyburns@miller-stokes.com,2024-01-30,8875.22
2594,Kayla Wilkinson,uanderson@hotmail.com,2023-02-09,5418.43
2595,Eric Johnston,scottreed@yahoo.com,2022-11-27,3871.12
2596,Veronica Henderson,agomez@salinas.info,2023-04-25,8846.7
2597,Deborah Barton,stephaniemosley@yahoo.com,2023-08-02,9180.89
2598,Taylor Thomas,baxterwilliam@rose.com,2024-06-06,5342.55
2599,Joseph Anderson,xwells@mccormick-davis.com,2024-05-01,6981.41
2600,Denise Rice,deborahkemp@jones.com,2023-09-03,6367.95
2601,Cory Lawson,ana58@yahoo.com,2023-11-05,2593.22
2602,Allen Diaz,acarter@leonard.org,2022-11-16,849.12
2603,Amber Wu,sellersthomas@hotmail.com,2022-09-23,2984.69
2604,Christopher Collins,tgarrett@yahoo.com,2024-07-05,5345.09
2605,Heather Brennan,kfitzgerald@williams.com,2022-11-03,7641.04
2606,Leah Hammond,daniel14@hanna-perez.com,2024-05-05,1073.3
2607,Martin Brown,valerie71@yahoo.com,2024-05-06,3610.27
2608,Daniel Zuniga,amber52@hotmail.com,2023-05-08,8842.67
2609,Todd Pierce,carrilloeric@hotmail.com,2022-10-06,1282.19
2610,David Bennett,rasmussenbriana@hotmail.com,2023-09-11,9406.18
2611,Rebekah Rodriguez,roychristensen@yahoo.com,2022-08-15,4180.65
2612,Adam Lewis,edwardstephens@lopez.net,2022-11-08,3155.71
2613,Jason Cox,anunez@yahoo.com,2022-10-03,7230.66
2614,Shawn Hutchinson,smithanthony@sanchez-cabrera.com,2022-10-09,5514.29
2615,Jennifer Nelson,pjones@velez-reynolds.com,2022-10-01,4064.59
2616,Jane Quinn,johnsonaaron@hotmail.com,2023-06-09,1110.43
2617,Destiny Williamson,ssmith@yahoo.com,2022-11-10,1903.13
2618,Ashley Howe,johnsonchristopher@hotmail.com,2022-08-06,4246.89
2619,Sheri Sandoval,robert05@gmail.com,2022-10-08,2353.86
2620,Stacey Villa,fphillips@rodriguez.biz,2024-01-12,7181.66
2621,Jason Townsend,lindsay61@sandoval.com,2022-09-07,2940.4
2622,Jennifer Little,isawyer@yahoo.com,2022-11-01,8211.65
2623,Patricia Grant,baustin@hotmail.com,2024-03-31,4864.9
2624,Edgar Davis,jamesrusso@yahoo.com,2022-08-08,3562.11
2625,Michele Benson,jessica58@hotmail.com,2023-06-25,7169.98
2626,Jeffrey Allison,jill86@smith.com,2023-08-26,3626.52
2627,Megan Mcdonald,gprince@yahoo.com,2022-11-29,7883.23
2628,Crystal Moore,bsampson@hotmail.com,2024-07-06,5427.79
2629,Elizabeth Brown DVM,wilsonjose@bender.info,2024-02-06,6047.41
2630,Angela Smith,gregory36@harrison-valdez.com,2023-04-23,1795.98
2631,Mr. Michael Holmes,msimon@duarte-bray.com,2023-10-24,4711.63
2632,William Griffin,christopher84@yahoo.com,2023-11-02,4795.98
2633,Stephanie Wagner,nancy04@robertson.net,2023-05-26,7557.98
2634,Theresa Wong,bjohnson@hotmail.com,2023-07-27,7334.31
2635,James Gallagher,johnmedina@gmail.com,2022-07-31,9382.99
2636,Lee Elliott,samanthaturner@harrington-contreras.info,2023-12-17,2624.27
2637,Johnathan Daniels,jessicaromero@hotmail.com,2023-02-21,4676.13
2638,Lisa Schroeder,daviskenneth@gmail.com,2023-07-04,3910.89
2639,Lori Ortiz,matthew07@foley-campbell.com,2024-05-31,6815.22
2640,Richard Clements,guerreroscott@yahoo.com,2024-05-20,5916.41
2641,Kirk Butler,douglascamacho@gmail.com,2024-07-06,6608.93
2642,Ricky Murphy,justin73@gmail.com,2023-06-26,859.46
2643,Ashley Cook,gloria76@gmail.com,2024-03-20,5152.3
2644,April Moyer,victoriacase@yahoo.com,2022-09-20,8931.37
2645,Kim Jenkins,justin73@yahoo.com,2024-07-24,9773.72
2646,Ryan Simmons,adrienne43@hotmail.com,2023-02-19,7276.83
2647,Carlos Bruce,christophersmall@hotmail.com,2022-08-08,379.39
2648,Kelly Burton,danielreid@yahoo.com,2023-08-08,8013.65
2649,Deborah Smith,jordanangela@gmail.com,2024-05-23,1100.62
2650,Kayla Nelson,kellygarcia@cunningham.com,2022-12-08,1683.52
2651,Michael Young,dawn91@henderson-parker.com,2023-06-02,2285.27
2652,Jennifer Robinson,peter86@shaw.biz,2023-09-29,6346.09
2653,Rebecca Rodriguez,tmendoza@delgado.info,2022-10-21,817.97
2654,Thomas Schultz,qmarshall@hill-mccarthy.com,2023-08-22,7815.14
2655,Hannah Sanchez,sklein@wilcox-hale.com,2024-04-06,819.1
2656,Monica Hanna,martinezthomas@odonnell.com,2023-04-20,3217.24
2657,Sara Martinez,waltonwendy@yahoo.com,2024-01-26,3245.62
2658,Derek Flores,pharris@vargas.com,2022-12-11,4438.48
2659,Susan Johnson,kim40@gmail.com,2024-05-06,1963.87
2660,Monique Mcbride,kellynavarro@ortega.biz,2022-11-16,6354.28
2661,Jennifer Mullins,jjenkins@yahoo.com,2022-07-28,1166.53
2662,Kiara Meyer,ywhite@fitzpatrick.biz,2022-08-25,4733.92
2663,Victoria Rivas,michaelclark@campos.com,2024-05-10,9595.35
2664,Kenneth Murphy PhD,michaelpeterson@gmail.com,2023-03-15,3823.07
2665,Erin Norton,mcbridebenjamin@gmail.com,2023-08-24,7887.22
2666,Judith Davis,melissa30@benson.com,2023-12-09,1424.68
2667,Michael Holt,jeffreymason@sanchez-coleman.com,2022-08-01,6520.48
2668,Rebecca Mathews,corycarson@smith.net,2024-07-10,6398.2
2669,Barbara Wilson,cristinamartin@cook-cuevas.net,2023-10-07,342.08
2670,Yolanda Bradshaw,conradjohn@yahoo.com,2023-06-01,4429.08
2671,Kim Jones,kfleming@yahoo.com,2023-07-29,2850.98
2672,Ronald Smith,gdavenport@huynh.org,2022-10-01,700.92
2673,Christopher Carney,erin37@yahoo.com,2024-06-03,3933.49
2674,Matthew Gilmore,manninggene@morgan.info,2024-03-22,5721.03
2675,David Flores,patriciahogan@gmail.com,2024-04-20,2230.39
2676,Melanie Mcgee,dawnodom@gmail.com,2023-08-06,5727.7
2677,Kevin Campbell,gwalker@hotmail.com,2023-11-09,5348.61
2678,Christopher Gonzalez,orodriguez@gmail.com,2024-02-17,2850.53
2679,Steven Cole,qchavez@gmail.com,2024-02-15,1693.47
2680,Lance Burns,danielmartin@christian.net,2023-05-25,3825.86
2681,Jason Torres,saunderstrevor@foster-smith.net,2023-07-11,471.95
2682,Diana Fuentes,pgray@hotmail.com,2023-10-22,3130.03
2683,Kerry Turner,jamie80@hotmail.com,2023-10-14,4810.09
2684,Lauren Miller,athompson@phillips.com,2023-02-27,8101.89
2685,Adrienne Bean,lorihughes@charles.com,2023-11-15,3234.25
2686,Adam Miller,martinezcorey@martinez.biz,2023-12-21,3132.18
2687,Jennifer Smith,sharon71@moody-simmons.com,2022-09-09,2470.6
2688,Christina Tran,eramirez@yahoo.com,2022-11-07,4583.71
2689,David Howard,kimhoward@yahoo.com,2023-02-20,3910.11
2690,Jeanette Johnston,briannasmith@cox.com,2024-04-16,5788.55
2691,Lisa Smith,nstone@fields.net,2023-05-12,9050.17
2692,Sarah Petty,ryanhill@palmer.com,2024-02-18,7328.78
2693,Dr. Lauren Jacobs,sean01@hines-wells.org,2023-05-12,3424.58
2694,Dwayne Moore,garciajason@forbes.com,2023-05-02,7982.69
2695,Andrea Scott,elizabethrogers@young.com,2023-12-20,4274.97
2696,Shane Duncan,jgarcia@yahoo.com,2022-10-23,7865.83
2697,Edward Gardner,cynthiajackson@lee.biz,2023-07-16,6857.47
2698,Logan Camacho,lauren06@kramer.org,2022-12-06,6587.08
2699,Michael Frazier,willisdeborah@gmail.com,2024-07-04,331.97
2700,Debbie Morris,reedkim@carlson.com,2022-09-27,292.45
2701,Christina Walker,dhull@yahoo.com,2023-07-05,9997.31
2702,Jessica Clark,donna05@hotmail.com,2024-06-22,7591.42
2703,Stacy Phillips,christopher45@yahoo.com,2023-05-02,9058.84
2704,Kyle Aguilar,john65@nelson.com,2023-09-07,3572.76
2705,Crystal Warren,davidsnyder@harrell.com,2023-06-30,489.52
2706,Jo Spencer,chelseaallen@powell.com,2023-04-21,7433.66
2707,John Miller,danielpollard@hodge-moss.biz,2023-08-27,5952.01
2708,Kristin Williams,janetpennington@gmail.com,2024-05-25,796.81
2709,Cassandra Combs,eroberts@hotmail.com,2023-01-13,7975.66
2710,Ashley Marshall,joshua67@gmail.com,2023-05-18,7292.48
2711,Tanya Shepherd,hollowaycody@palmer.com,2023-07-05,2004.35
2712,Susan Gibson MD,kevans@hotmail.com,2024-07-03,6730.37
2713,Brianna Garcia,browntara@hotmail.com,2023-06-17,9923.8
2714,Christine Ingram,anna42@morgan-jones.biz,2023-02-17,3977.67
2715,Emma Clayton,burgessbriana@gmail.com,2024-01-04,8215.48
2716,Lee Chavez,bestchristian@hotmail.com,2022-11-10,4083.2
2717,Denise Richards,chapmanrobert@hotmail.com,2022-08-03,366.19
2718,Teresa Blair,peter31@adkins.com,2022-08-04,9139.85
2719,Chris Howard,carolyn31@gmail.com,2023-02-03,721.47
2720,Janet Peterson,michaeljones@montes.com,2023-03-14,7966.25
2721,Maria Moore,mariahjones@lee-alvarez.com,2023-11-23,2914.22
2722,Melissa Schultz,michelleleonard@yahoo.com,2022-12-14,691.53
2723,Brett Smith,mcgeejulie@lee-roberts.com,2024-04-24,7282.7
2724,Tanya Perez,johnnyritter@james.com,2022-11-10,929.34
2725,Thomas Fry,joseph37@yahoo.com,2023-01-06,5842.06
2726,Seth Taylor,xgibson@yahoo.com,2022-09-17,395.75
2727,Craig Nelson,nicolescott@phillips.info,2023-10-30,5946.89
2728,Jon Reyes,dward@patterson.com,2022-07-26,3414.76
2729,Toni Chen,franklinchristina@hotmail.com,2024-01-20,1799.75
2730,Brett Johnson,stanleycristina@gmail.com,2024-04-07,7763.14
2731,Brad David,rose67@alexander.com,2024-03-16,5565.53
2732,Stephanie Hernandez,justinjohnson@dickerson-mullins.biz,2023-04-15,5767.62
2733,Justin Wolf,annajohnson@freeman-stevens.biz,2022-12-02,7665.61
2734,James Duncan,ygarza@mann-beard.com,2023-10-07,5908.34
2735,Courtney Holt,tammy00@steele.net,2023-12-14,9121.1
2736,Alexandria Garcia,smithmichael@yahoo.com,2024-06-13,5367.23
2737,Adam Richardson DDS,mnguyen@gmail.com,2023-11-26,5815.64
2738,Jorge Wells,diazvicki@hotmail.com,2022-09-13,4119.64
2739,Sharon Larson,ashleyramirez@brewer.info,2024-07-05,3566.38
2740,Carolyn Whitaker,alyssa03@yahoo.com,2023-07-04,8565.35
2741,Brian Smith,srodriguez@ramirez.com,2022-08-20,708.14
2742,Rachel Barron,yvance@foster-bowman.com,2022-11-03,7194.24
2743,Stephanie Nielsen,linda80@yahoo.com,2023-03-12,2144.75
2744,Peter Galloway,mcdanielbrian@chavez.org,2023-11-11,9367.89
2745,Barbara Morrison,tlewis@yahoo.com,2023-11-18,6654.81
2746,Mark Werner,thompsonkathleen@thomas.com,2023-11-23,7148.07
2747,Michael Rivera,davidmitchell@wise.com,2023-11-08,9071.76
2748,Karl Mosley,hponce@hotmail.com,2023-03-03,855.44
2749,Mary West,nancywhite@watson.com,2023-06-15,698.67
2750,Carla Harris,jeremycollins@cook.com,2022-11-30,2892.12
2751,Mary Walsh,katherine11@hotmail.com,2022-10-09,470.19
2752,Elizabeth Smith,buckrichard@smith-wood.com,2023-08-20,8980.83
2753,Kelly Ross,zachary61@newton.org,2024-05-06,2837.13
2754,Patrick Reid,joseph79@hotmail.com,2022-08-10,838.19
2755,Samantha Jordan,kennethfisher@lambert-johnson.com,2023-09-08,5310.83
2756,Christina Cox,ohoward@gmail.com,2023-09-14,8810.81
2757,Danielle Martin,michael52@castillo.com,2023-09-29,1560.35
2758,Susan Williams,dianarobinson@arias.com,2023-09-20,9750.06
2759,William Rodriguez,lisa55@pruitt.com,2024-05-31,9575.87
2760,Adrienne James,debra98@guerrero.biz,2023-08-05,5244.9
2761,Thomas Campbell,cynthiasandoval@yahoo.com,2024-07-12,1252.21
2762,Thomas Parrish,douglas58@byrd.com,2024-06-20,7606.18
2763,Robin Davenport,kimberly66@yahoo.com,2024-02-20,9067.9
2764,John Garrett,grace79@yahoo.com,2023-09-09,5318.22
2765,Mitchell Oliver,williamsryan@santiago-brown.com,2023-08-03,8851.04
2766,Jessica Harrison,kcosta@graves.org,2022-11-22,6454.8
2767,Rebecca Richards,kathleenschmidt@hotmail.com,2023-02-26,442.61
2768,Charles Johnson,bwilliams@gmail.com,2023-08-25,4808.23
2769,Veronica Ramirez,melissajones@powell.com,2023-06-02,9104.77
2770,George Lambert,donald51@leonard.com,2023-12-21,4533.73
2771,Justin Martinez,cindy29@yahoo.com,2022-08-24,2556.95
2772,Reginald Greer,mitchellsherri@hotmail.com,2022-10-08,9269.59
2773,Mr. Paul Snyder,desiree25@gmail.com,2023-06-08,3564.55
2774,Betty Baker,april19@gmail.com,2023-01-26,6246.64
2775,Alan Harris,williamsrachel@hotmail.com,2024-05-12,3240.39
2776,Ann Parker,martineznancy@yahoo.com,2024-04-23,4827.3
2777,Roger Ramos,wsmith@williamson.com,2023-03-19,5965.07
2778,Antonio Alexander,petersonkelli@bond.com,2022-08-30,3566.61
2779,Lisa Fisher,alexandrastevens@wilkerson-morgan.biz,2023-02-01,3230.1
2780,Jacqueline Freeman,robertjones@brown.biz,2022-07-27,6217.47
2781,Allison Lee,katelynsutton@yahoo.com,2023-12-28,635.97
2782,Johnathan Williams,crawfordjulie@hotmail.com,2022-12-16,6799.04
2783,Kaitlyn Jones,weberhoward@woods.info,2023-07-26,5308.88
2784,Nicholas Wilson,fishertrevor@gmail.com,2024-06-25,1239.85
2785,Jennifer Moon,scottsmith@singleton.com,2022-12-20,4378.64
2786,Stacy Fuller,millerchristine@morales.org,2023-11-11,1286.02
2787,Shirley Kelley,john82@yahoo.com,2023-02-14,5592.06
2788,Jorge Dominguez,daniellozano@obrien-kelley.biz,2023-09-13,8700.36
2789,Keith Wilson,heathercummings@hotmail.com,2023-04-16,5036.67
2790,Jennifer Brooks,charles91@clements-lopez.com,2023-06-25,5726.86
2791,Kevin Mendoza DDS,angela85@roberts.com,2022-07-30,5931.23
2792,Paul Clayton,halemelissa@carlson.info,2022-07-27,342.6
2793,Willie Wells,timothy85@gmail.com,2022-11-18,6487.37
2794,Kurt Hernandez,johnsullivan@yahoo.com,2024-03-15,9142.47
2795,Ms. Nichole Wolfe,sandersmaria@ball-jordan.com,2022-10-02,688.38
2796,David Jacobs,meghan84@price-taylor.com,2024-07-11,1942.08
2797,Justin Ellis,freemanlori@yahoo.com,2023-07-26,1505.73
2798,William White,perezana@yahoo.com,2024-05-21,5634.15
2799,Jordan Montoya,jessicamarks@yahoo.com,2024-06-04,199.15
2800,Darryl Clayton,jamie34@barker.biz,2023-04-12,2406.17
2801,Johnny Scott,connerbrent@gmail.com,2022-12-09,5102.27
2802,Jill Hampton,wendyward@fisher.com,2023-12-18,6032.53
2803,Christine Pearson,kristin72@yahoo.com,2023-10-11,2993.71
2804,David Dean,justinpotter@allison-frazier.org,2023-03-15,9954.37
2805,Richard Brown,robertsweeney@barker-griffin.com,2024-05-30,5428.78
2806,Justin Phillips,samanthalane@yahoo.com,2022-11-17,3653.67
2807,Tanya Thompson,batescasey@yahoo.com,2022-08-04,639.49
2808,Lawrence Patrick,jenningsmatthew@yahoo.com,2023-11-07,2188.49
2809,James Roach,keith05@douglas.biz,2024-02-05,992.39
2810,Michael Kennedy,shannonreyes@gmail.com,2024-06-22,507.51
2811,Shannon Ward,aprilmonroe@mccoy.org,2023-04-28,8535.73
2812,Denise Williams MD,moodydennis@gmail.com,2023-11-12,6599.59
2813,Deanna Odonnell,wlewis@yahoo.com,2024-05-11,5121.2
2814,Mark Hensley,denise86@frank.biz,2023-01-28,9388.83
2815,Robert Mann,eacevedo@wilson.com,2023-01-11,8609.62
2816,Charles Knight,perrybenjamin@tyler.info,2023-11-08,1347.99
2817,Eric Thomas,jsmith@west.com,2023-02-18,6879.1
2818,Stephanie Jones,seanfrederick@fernandez.com,2022-09-11,6272.31
2819,Daniel Davis,danielstimothy@brown.net,2023-03-09,1902.51
2820,Casey Key,carla57@johnson-wright.com,2023-12-27,7770.81
2821,Anne Figueroa,xharris@yahoo.com,2024-02-10,1234.98
2822,Rodney Bates,simpsonmarvin@yahoo.com,2023-04-20,5991.29
2823,Scott Orr,mharris@hotmail.com,2023-07-12,4638.51
2824,Tammy Clark,bcross@webb-powers.biz,2023-06-21,3454.91
2825,Jacqueline Green,michaelpearson@mosley.com,2024-07-02,4098.22
2826,Rick Clarke,powellmelissa@lane.com,2024-04-20,7900.95
2827,Kimberly Holden,dbrown@yahoo.com,2022-10-29,4831.41
2828,Mr. David Kennedy,jamessanchez@hotmail.com,2022-11-03,6801.39
2829,Michelle Lewis,jesus00@gross.net,2023-03-19,2380.05
2830,Joseph Watkins,kenneth49@vega.com,2023-02-07,1876.94
2831,Matthew Ross,knightpaul@williams.com,2023-02-02,2353.63
2832,Jerry Gray,lorettanavarro@smith-david.net,2023-02-10,6435.43
2833,Dr. Amy Kerr,paynesylvia@yahoo.com,2022-08-25,9876.44
2834,Joel Robinson,gfaulkner@ferguson-stephens.org,2023-01-12,120.14
2835,Gabriel Alexander,robert06@porter.com,2023-02-13,1278.53
2836,Kenneth Curtis,dyang@hotmail.com,2023-07-19,3710.09
2837,Madison Cox,brittneyperez@gmail.com,2024-05-18,1574.47
2838,Juan Bowen,mendezrebecca@peters-powers.com,2024-01-26,3621.0
2839,Cody Campbell,peterholmes@wright.com,2023-08-21,7124.95
2840,David Garcia,jrichards@farrell-mckay.net,2022-12-04,7410.15
2841,Colleen Shelton,amy90@hughes-williams.com,2023-08-23,765.54
2842,Christopher Stone,bensonmichael@yahoo.com,2023-11-12,4041.11
2843,Jordan Cunningham,ryanjacob@gardner-keller.com,2023-08-01,890.14
2844,Patricia Hurley,amberdavis@yahoo.com,2023-10-10,3481.49
2845,James Green,sara10@brown-smith.net,2023-09-28,1824.24
2846,Christopher Ryan,ethomas@yahoo.com,2023-10-23,7196.1
2847,Katie Contreras,brownjason@gmail.com,2023-02-06,2763.52
2848,Raymond Dickerson,zwilson@fields.info,2024-03-18,3067.4
2849,Bradley Herring,brent25@gmail.com,2024-03-13,4677.77
2850,Jessica White,nancywells@hancock.com,2024-01-30,1012.57
2851,Diane Knight,wilcoxjonathan@ryan-williams.com,2023-11-23,7068.37
2852,Sophia Delgado MD,mark26@benton.com,2024-06-30,912.87
2853,Ashley Smith,jennifer18@hotmail.com,2023-12-26,7758.35
2854,Jeremy Ortiz,paul03@shaw.com,2023-04-10,4309.37
2855,David Garcia MD,rubiojonathan@hotmail.com,2023-02-09,6693.71
2856,Jonathan Edwards,bpena@welch.info,2023-07-16,8107.64
2857,Joseph Anderson,diane37@yahoo.com,2023-07-23,674.06
2858,Sheila Shelton,sarah29@cooper.com,2024-02-21,2939.27
2859,Sue Baker,bennettpeter@madden.net,2024-04-22,3072.0
2860,Anna Bradford,jwalter@yahoo.com,2023-03-03,9588.34
2861,Michael Lewis,rodriguezpatricia@yahoo.com,2023-06-01,1005.99
2862,Danielle Rosario,ashleymatthews@hotmail.com,2024-01-06,5661.84
2863,Sarah Page,rpena@williams.com,2023-06-18,4317.08
2864,David Sullivan,andrew16@rivera-smith.biz,2023-06-22,2897.95
2865,Erica Guerrero,marissa48@horne.org,2024-03-26,6338.79
2866,Adrian Hunt,dustincardenas@gmail.com,2023-09-14,235.47
2867,Aaron Dunn,johnsonjessica@gmail.com,2024-02-09,7643.64
2868,Rachael Harper,valerie86@vasquez.com,2023-08-16,8384.79
2869,Lisa Nelson,ebonypierce@lane.com,2024-04-23,2023.58
2870,Kristina Howell,knunez@hotmail.com,2022-10-27,2794.71
2871,Tiffany Medina,mccormickjoseph@gmail.com,2023-01-25,3838.67
2872,Melissa Phillips,joseph72@turner.com,2023-06-17,6148.95
2873,Melody Jacobs,rmendoza@yahoo.com,2022-08-02,5717.84
2874,Vanessa Jenkins,carlybryant@yahoo.com,2023-11-06,3833.49
2875,Samuel Jones,mstewart@yahoo.com,2024-02-13,1973.33
2876,Timothy Mendoza,kmays@bennett-acevedo.net,2023-10-25,6145.71
2877,Nathaniel Hicks,davidpope@leon.biz,2024-02-17,6226.1
2878,Darrell Alexander,baileytaylor@smith.com,2023-02-16,5380.52
2879,Stephanie Smith,turnerisaac@hotmail.com,2024-01-09,8290.55
2880,Rhonda Russell,sanchezbrittney@gmail.com,2023-08-04,7129.64
2881,April Jones,icline@hotmail.com,2023-11-05,3395.64
2882,Zoe Banks,nicole99@yahoo.com,2022-12-09,8781.3
2883,John Malone,wigginsjesus@hotmail.com,2024-02-28,2398.64
2884,Carrie Brown,onealchad@gmail.com,2024-01-29,7912.02
2885,Christopher Nguyen,elizabeth02@gilbert.net,2024-04-06,176.65
2886,Jason Johnson,suzannemorgan@yahoo.com,2022-09-04,7783.67
2887,Mark Cantrell,kevin64@yahoo.com,2022-09-10,1805.17
2888,Tara Gutierrez,roachbarbara@zhang.net,2024-02-29,2619.33
2889,Thomas Mckay,joshuarosales@gmail.com,2022-08-02,4483.48
2890,Wesley Smith,philipanderson@yahoo.com,2024-04-16,3864.55
2891,William Smith,chadfleming@yahoo.com,2024-03-30,760.51
2892,Melissa Welch,randallatkinson@yahoo.com,2023-01-26,8785.12
2893,Cynthia Reed,alanjensen@hotmail.com,2022-10-31,3081.0
2894,Tina Clarke,brian79@jimenez.org,2022-09-14,4392.19
2895,William Stuart,connieclark@harris.com,2024-05-17,2801.03
2896,Thomas Rivas,russellrobert@gmail.com,2023-10-28,8300.83
2897,Steven Gonzalez,kayla79@hutchinson.com,2022-09-09,1410.93
2898,Robert Willis DDS,amandaanderson@cantrell-zavala.com,2022-09-27,7882.08
2899,Antonio Sanders,belinda11@schmidt.com,2024-01-09,7036.51
2900,Heather Acosta,rachelstevenson@gmail.com,2023-09-18,8719.29
2901,Leroy Reyes,qjohnson@hotmail.com,2022-11-26,8016.67
2902,Robert Shields,thomasashley@brown.com,2023-07-12,8008.12
2903,Brittany Wells,hnewman@hotmail.com,2023-10-17,2751.29
